indexed_2,tiff,indexed_4,indexed_1,dpi400,dpi200,dpi100,dpi50,indexed_8,high_quality,full_hd_resolution,low_quality,anyScriptOrigin,sd_resolution,validate,jpg,png,4k_resolution,onload,pdf,config,workload,time,max-resident-size
True,False,False,False,False,False,False,True,False,False,True,True,False,False,True,True,False,False,True,False,1420,jelly,1.6,300844
True,False,False,False,False,False,False,True,False,False,True,True,False,False,True,True,False,False,True,False,1420,karte,12.95,2937644
True,False,False,False,False,False,False,True,False,False,True,True,False,False,True,True,False,False,True,False,1420,mandelbrot,1.3,312128
True,False,False,False,False,False,False,True,False,False,True,True,False,False,True,True,False,False,True,False,1420,strawberry,1.65,330304
True,False,False,False,False,False,False,True,False,False,True,True,False,False,True,True,False,False,True,False,1420,village,2.39,479988
True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,True,False,True,True,False,1421,corona,1.73,316424
True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,True,False,True,True,False,1421,cranium,1.99,504856
True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,True,False,True,True,False,1421,cubus,7.67,2174952
True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,True,False,True,True,False,1421,flame,2.22,682416
True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,True,False,True,True,False,1421,france,3.5,1016660
True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,True,False,True,True,False,1421,frisco,4.91,1412804
True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,True,False,True,True,False,1421,jelly,1.79,414392
True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,True,False,True,True,False,1421,karte,18.54,3000364
True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,True,False,True,True,False,1421,mandelbrot,1.38,397796
True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,True,False,True,True,False,1421,strawberry,1.74,416956
True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,True,False,True,True,False,1421,village,2.48,665356
True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,1422,corona,1.46,191596
True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,1422,cranium,1.72,367664
True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,1422,cubus,5.3,1638012
True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,1422,flame,1.58,387512
True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,1422,france,3.17,972816
True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,1422,frisco,4.1,1170532
True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,1422,jelly,1.77,298612
True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,1422,karte,11.66,2465912
True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,1422,mandelbrot,1.28,272144
True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,1422,strawberry,1.55,300440
True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,1422,village,6.31,498720
False,False,False,False,False,False,False,True,True,False,False,True,False,True,True,True,False,False,False,False,1423,corona,1.12,156700
False,False,False,False,False,False,False,True,True,False,False,True,False,True,True,True,False,False,False,False,1423,cranium,1.64,383432
False,False,False,False,False,False,False,True,True,False,False,True,False,True,True,True,False,False,False,False,1423,cubus,5.99,1940648
False,False,False,False,False,False,False,True,True,False,False,True,False,True,True,True,False,False,False,False,1423,flame,1.9,503928
False,False,False,False,False,False,False,True,True,False,False,True,False,True,True,True,False,False,False,False,1423,france,2.67,825568
False,False,False,False,False,False,False,True,True,False,False,True,False,True,True,True,False,False,False,False,1423,frisco,4.31,1098760
False,False,False,False,False,False,False,True,True,False,False,True,False,True,True,True,False,False,False,False,1423,jelly,1.36,245848
False,False,False,False,False,False,False,True,True,False,False,True,False,True,True,True,False,False,False,False,1423,karte,8.14,2681920
False,False,False,False,False,False,False,True,True,False,False,True,False,True,True,True,False,False,False,False,1423,mandelbrot,1.15,273788
False,False,False,False,False,False,False,True,True,False,False,True,False,True,True,True,False,False,False,False,1423,strawberry,1.42,268584
False,False,False,False,False,False,False,True,True,False,False,True,False,True,True,True,False,False,False,False,1423,village,2.06,449920
False,False,False,False,True,False,False,False,True,True,False,False,False,True,False,True,False,False,True,False,1424,corona,1.03,141412
False,False,False,False,True,False,False,False,True,True,False,False,False,True,False,True,False,False,True,False,1424,cranium,1.46,339408
False,False,False,False,True,False,False,False,True,True,False,False,False,True,False,True,False,False,True,False,1424,cubus,4.83,1620844
False,False,False,False,True,False,False,False,True,True,False,False,False,True,False,True,False,False,True,False,1424,flame,1.4,352456
False,False,False,False,True,False,False,False,True,True,False,False,False,True,False,True,False,False,True,False,1424,france,2.65,948872
False,False,False,False,True,False,False,False,True,True,False,False,False,True,False,True,False,False,True,False,1424,frisco,3.58,1103776
False,False,False,False,True,False,False,False,True,True,False,False,False,True,False,True,False,False,True,False,1424,jelly,1.26,238500
False,False,False,False,True,False,False,False,True,True,False,False,False,True,False,True,False,False,True,False,1424,karte,7.74,2488700
False,False,False,False,True,False,False,False,True,True,False,False,False,True,False,True,False,False,True,False,1424,mandelbrot,1.15,261408
False,False,False,False,True,False,False,False,True,True,False,False,False,True,False,True,False,False,True,False,1424,strawberry,1.24,256296
False,False,False,False,True,False,False,False,True,True,False,False,False,True,False,True,False,False,True,False,1424,village,1.88,384536
False,False,False,False,True,False,False,False,True,False,False,True,False,True,False,True,False,False,True,False,1425,corona,1.04,139540
False,False,False,False,True,False,False,False,True,False,False,True,False,True,False,True,False,False,True,False,1425,cranium,1.42,344460
False,False,False,False,True,False,False,False,True,False,False,True,False,True,False,True,False,False,True,False,1425,cubus,4.68,1583124
False,False,False,False,True,False,False,False,True,False,False,True,False,True,False,True,False,False,True,False,1425,flame,1.41,349988
False,False,False,False,True,False,False,False,True,False,False,True,False,True,False,True,False,False,True,False,1425,france,2.74,812104
False,False,False,False,True,False,False,False,True,False,False,True,False,True,False,True,False,False,True,False,1425,frisco,3.85,1096732
False,False,False,False,True,False,False,False,True,False,False,True,False,True,False,True,False,False,True,False,1425,jelly,1.26,236352
False,False,False,False,True,False,False,False,True,False,False,True,False,True,False,True,False,False,True,False,1425,karte,7.62,2510424
False,False,False,False,True,False,False,False,True,False,False,True,False,True,False,True,False,False,True,False,1425,mandelbrot,1.1,261148
False,False,False,False,True,False,False,False,True,False,False,True,False,True,False,True,False,False,True,False,1425,strawberry,1.31,254180
False,False,False,False,True,False,False,False,True,False,False,True,False,True,False,True,False,False,True,False,1425,village,1.86,400576
True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,1426,corona,1.27,171272
True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,1426,cranium,1.62,367780
True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,1426,cubus,5.23,1631908
True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,1426,flame,1.49,370056
True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,1426,france,3.08,972964
True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,1426,frisco,4.2,1121872
True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,1426,jelly,1.42,275364
True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,1426,karte,11.85,2522608
True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,1426,mandelbrot,1.23,273872
