NoRes,NoReplayGain,Downmix,ReplayGainFast,MidSideStereo,Freeformat,Mono,DualChannels,Stereo,CRC,JointStereo,SwapBytes,ReplayGainAccurate,config,workload,time,max-resident-size,Resampling,ABR,CBR,Lowpass,Highpass,LowpassWidth,HighpassWidth,VBRRange
True,False,True,False,False,False,False,False,True,True,False,True,True,2105,speech.wav,7.38,433464,44,8,8,20000,20000,2000,1000,0
True,False,True,False,False,False,False,False,True,True,False,True,True,2105,sweep.wav,0.89,394876,44,8,8,20000,20000,2000,1000,0
True,True,False,False,True,False,False,False,False,True,False,True,False,2106,beethoven.wav,2.24,584868,8,320,8,10000,30000,2000,2000,0
True,True,False,False,True,False,False,False,False,True,False,True,False,2106,dual-channel.wav,1.18,422100,8,320,8,10000,30000,2000,2000,0
True,True,False,False,True,False,False,False,False,True,False,True,False,2106,helix.wav,1.81,419296,8,320,8,10000,30000,2000,2000,0
True,True,False,False,True,False,False,False,False,True,False,True,False,2106,single-channel.wav,0.67,404532,8,320,8,10000,30000,2000,2000,0
True,True,False,False,True,False,False,False,False,True,False,True,False,2106,speech.wav,1.03,414696,8,320,8,10000,30000,2000,2000,0
True,True,False,False,True,False,False,False,False,True,False,True,False,2106,sweep.wav,0.32,138744,8,320,8,10000,30000,2000,2000,0
True,True,True,False,False,False,False,False,False,True,True,True,False,2107,beethoven.wav,2.38,628120,8,320,8,5000,30000,1000,2000,0
True,True,True,False,False,False,False,False,False,True,True,True,False,2107,dual-channel.wav,1.32,423180,8,320,8,5000,30000,1000,2000,0
True,True,True,False,False,False,False,False,False,True,True,True,False,2107,helix.wav,1.79,422020,8,320,8,5000,30000,1000,2000,0
True,True,True,False,False,False,False,False,False,True,True,True,False,2107,single-channel.wav,0.69,397792,8,320,8,5000,30000,1000,2000,0
True,True,True,False,False,False,False,False,False,True,True,True,False,2107,speech.wav,1.06,407784,8,320,8,5000,30000,1000,2000,0
True,True,True,False,False,False,False,False,False,True,True,True,False,2107,sweep.wav,0.3,140464,8,320,8,5000,30000,1000,2000,0
True,False,True,True,False,False,False,False,True,True,False,True,False,2108,beethoven.wav,6.97,408004,22,320,8,20000,20000,2000,2000,0
True,False,True,True,False,False,False,False,True,True,False,True,False,2108,dual-channel.wav,2.03,413188,22,320,8,20000,20000,2000,2000,0
True,False,True,True,False,False,False,False,True,True,False,True,False,2108,helix.wav,3.44,412948,22,320,8,20000,20000,2000,2000,0
True,False,True,True,False,False,False,False,True,True,False,True,False,2108,single-channel.wav,1.31,408772,22,320,8,20000,20000,2000,2000,0
True,False,True,True,False,False,False,False,True,True,False,True,False,2108,speech.wav,3.38,419336,22,320,8,20000,20000,2000,2000,0
True,False,True,True,False,False,False,False,True,True,False,True,False,2108,sweep.wav,0.44,179412,22,320,8,20000,20000,2000,2000,0
True,True,True,False,False,False,True,False,False,True,False,True,False,2109,beethoven.wav,2.42,588780,8,8,8,10000,20000,1000,2000,0
True,True,True,False,False,False,True,False,False,True,False,True,False,2109,dual-channel.wav,0.77,406908,8,8,8,10000,20000,1000,2000,0
True,True,True,False,False,False,True,False,False,True,False,True,False,2109,helix.wav,0.97,400928,8,8,8,10000,20000,1000,2000,0
True,True,True,False,False,False,True,False,False,True,False,True,False,2109,single-channel.wav,0.62,405092,8,8,8,10000,20000,1000,2000,0
True,True,True,False,False,False,True,False,False,True,False,True,False,2109,speech.wav,1.02,414136,8,8,8,10000,20000,1000,2000,0
True,True,True,False,False,False,True,False,False,True,False,True,False,2109,sweep.wav,0.3,136216,8,8,8,10000,20000,1000,2000,0
True,False,True,False,True,False,False,False,False,True,False,True,True,2110,beethoven.wav,12.7,617468,48,320,8,10000,25000,1000,2000,0
True,False,True,False,True,False,False,False,False,True,False,True,True,2110,dual-channel.wav,5.14,441072,48,320,8,10000,25000,1000,2000,0
True,False,True,False,True,False,False,False,False,True,False,True,True,2110,helix.wav,9.61,446248,48,320,8,10000,25000,1000,2000,0
True,False,True,False,True,False,False,False,False,True,False,True,True,2110,single-channel.wav,2.73,413268,48,320,8,10000,25000,1000,2000,0
True,False,True,False,True,False,False,False,False,True,False,True,True,2110,speech.wav,7.76,426736,48,320,8,10000,25000,1000,2000,0
True,False,True,False,True,False,False,False,False,True,False,True,True,2110,sweep.wav,0.8,403160,48,320,8,10000,25000,1000,2000,0
False,False,True,True,False,False,True,False,False,True,False,True,False,2111,beethoven.wav,7.63,409520,22,320,320,10000,25000,2000,1000,0
False,False,True,True,False,False,True,False,False,True,False,True,False,2111,dual-channel.wav,1.5,411436,22,320,320,10000,25000,2000,1000,0
False,False,True,True,False,False,True,False,False,True,False,True,False,2111,helix.wav,2.44,399496,22,320,320,10000,25000,2000,1000,0
False,False,True,True,False,False,True,False,False,True,False,True,False,2111,single-channel.wav,1.48,410324,22,320,320,10000,25000,2000,1000,0
False,False,True,True,False,False,True,False,False,True,False,True,False,2111,speech.wav,3.65,417920,22,320,320,10000,25000,2000,1000,0
False,False,True,True,False,False,True,False,False,True,False,True,False,2111,sweep.wav,0.47,185880,22,320,320,10000,25000,2000,1000,0
True,False,True,True,False,True,False,False,False,True,True,True,False,2112,beethoven.wav,4.19,407656,8,320,320,20000,25000,2000,1000,0
True,False,True,True,False,True,False,False,False,True,True,True,False,2112,dual-channel.wav,1.52,425868,8,320,320,20000,25000,2000,1000,0
True,False,True,True,False,True,False,False,False,True,True,True,False,2112,helix.wav,2.25,420824,8,320,320,20000,25000,2000,1000,0
True,False,True,True,False,True,False,False,False,True,True,True,False,2112,single-channel.wav,0.86,404724,8,320,320,20000,25000,2000,1000,0
True,False,True,True,False,True,False,False,False,True,True,True,False,2112,speech.wav,1.81,418500,8,320,320,20000,25000,2000,1000,0
True,False,True,True,False,True,False,False,False,True,True,True,False,2112,sweep.wav,0.34,141220,8,320,320,20000,25000,2000,1000,0
True,False,True,False,False,True,True,False,False,True,False,True,True,2113,beethoven.wav,16.65,503820,44,320,320,10000,20000,1000,2000,0
True,False,True,False,False,True,True,False,False,True,False,True,True,2113,dual-channel.wav,2.39,582620,44,320,320,10000,20000,1000,2000,0
True,False,True,False,False,True,True,False,False,True,False,True,True,2113,helix.wav,4.11,564600,44,320,320,10000,20000,1000,2000,0
True,False,True,False,False,True,True,False,False,True,False,True,True,2113,single-channel.wav,2.28,412784,44,320,320,10000,20000,1000,2000,0
True,False,True,False,False,True,True,False,False,True,False,True,True,2113,speech.wav,8.07,421656,44,320,320,10000,20000,1000,2000,0
True,False,True,False,False,True,True,False,False,True,False,True,True,2113,sweep.wav,0.9,395728,44,320,320,10000,20000,1000,2000,0
True,False,False,False,False,True,False,False,True,True,False,True,True,2114,beethoven.wav,16.45,579856,44,320,160,10000,25000,1000,1000,0
True,False,False,False,False,True,False,False,True,True,False,True,True,2114,dual-channel.wav,3.25,399880,44,320,160,10000,25000,1000,1000,0
True,False,False,False,False,True,False,False,True,True,False,True,True,2114,helix.wav,5.54,411556,44,320,160,10000,25000,1000,1000,0
True,False,False,False,False,True,False,False,True,True,False,True,True,2114,single-channel.wav,2.24,556672,44,320,160,10000,25000,1000,1000,0
True,False,False,False,False,True,False,False,True,True,False,True,True,2114,speech.wav,7.63,419672,44,320,160,10000,25000,1000,1000,0
True,False,False,False,False,True,False,False,True,True,False,True,True,2114,sweep.wav,0.9,393204,44,320,160,10000,25000,1000,1000,0
True,False,True,False,False,True,False,False,True,True,False,True,True,2115,beethoven.wav,9.86,612180,22,320,320,20000,25000,2000,1000,0
True,False,True,False,False,True,False,False,True,True,False,True,True,2115,dual-channel.wav,2.69,414892,22,320,320,20000,25000,2000,1000,0
True,False,True,False,False,True,False,False,True,True,False,True,True,2115,helix.wav,4.44,407596,22,320,320,20000,25000,2000,1000,0
True,False,True,False,False,True,False,False,True,True,False,True,True,2115,single-channel.wav,1.81,411948,22,320,320,20000,25000,2000,1000,0
True,False,True,False,False,True,False,False,True,True,False,True,True,2115,speech.wav,4.95,564356,22,320,320,20000,25000,2000,1000,0
True,False,True,False,False,True,False,False,True,True,False,True,True,2115,sweep.wav,0.53,345888,22,320,320,20000,25000,2000,1000,0
True,False,True,True,False,True,False,True,False,True,False,True,False,2116,beethoven.wav,8.02,408048,22,320,160,5000,25000,2000,1000,0
True,False,True,True,False,True,False,True,False,True,False,True,False,2116,dual-channel.wav,2.17,411128,22,320,160,5000,25000,2000,1000,0
True,False,True,True,False,True,False,True,False,True,False,True,False,2116,helix.wav,3.49,411088,22,320,160,5000,25000,2000,1000,0
True,False,True,True,False,True,False,True,False,True,False,True,False,2116,single-channel.wav,1.55,407764,22,320,160,5000,25000,2000,1000,0
True,False,True,True,False,True,False,True,False,True,False,True,False,2116,speech.wav,3.91,412344,22,320,160,5000,25000,2000,1000,0
True,False,True,True,False,True,False,True,False,True,False,True,False,2116,sweep.wav,0.45,183400,22,320,160,5000,25000,2000,1000,0
True,False,True,True,False,True,False,False,False,True,True,True,False,2117,beethoven.wav,10.71,520392,48,320,160,10000,25000,2000,2000,0
True,False,True,True,False,True,False,False,False,True,True,True,False,2117,dual-channel.wav,4.53,438972,48,320,160,10000,25000,2000,2000,0
True,False,True,True,False,True,False,False,False,True,True,True,False,2117,helix.wav,8.38,427612,48,320,160,10000,25000,2000,2000,0
True,False,True,True,False,True,False,False,False,True,True,True,False,2117,single-channel.wav,2.5,418984,48,320,160,10000,25000,2000,2000,0
True,False,True,True,False,True,False,False,False,True,True,True,False,2117,speech.wav,6.8,416508,48,320,160,10000,25000,2000,2000,0
True,False,True,True,False,True,False,False,False,True,True,True,False,2117,sweep.wav,0.77,219688,48,320,160,10000,25000,2000,2000,0
True,False,True,False,True,True,False,False,False,True,False,True,True,2118,beethoven.wav,4.14,624416,8,320,160,5000,25000,1000,2000,0
True,False,True,False,True,True,False,False,False,True,False,True,True,2118,dual-channel.wav,1.51,419140,8,320,160,5000,25000,1000,2000,0
True,False,True,False,True,True,False,False,False,True,False,True,True,2118,helix.wav,2.49,427640,8,320,160,5000,25000,1000,2000,0
True,False,True,False,True,True,False,False,False,True,False,True,True,2118,single-channel.wav,0.95,406916,8,320,160,5000,25000,1000,2000,0
True,False,True,False,True,True,False,False,False,True,False,True,True,2118,speech.wav,1.88,627888,8,320,160,5000,25000,1000,2000,0
True,False,True,False,True,True,False,False,False,True,False,True,True,2118,sweep.wav,0.38,197632,8,320,160,5000,25000,1000,2000,0
False,False,True,False,False,True,False,False,False,True,True,True,True,2119,beethoven.wav,15.6,525276,44,320,160,5000,30000,2000,1000,0
False,False,True,False,False,True,False,False,False,True,True,True,True,2119,dual-channel.wav,4.28,435256,44,320,160,5000,30000,2000,1000,0
False,False,True,False,False,True,False,False,False,True,True,True,True,2119,helix.wav,7.19,443264,44,320,160,5000,30000,2000,1000,0
False,False,True,False,False,True,False,False,False,True,True,True,True,2119,single-channel.wav,2.26,584692,44,320,160,5000,30000,2000,1000,0
False,False,True,False,False,True,False,False,False,True,True,True,True,2119,speech.wav,7.97,425468,44,320,160,5000,30000,2000,1000,0
False,False,True,False,False,True,False,False,False,True,True,True,True,2119,sweep.wav,0.89,391828,44,320,160,5000,30000,2000,1000,0
True,True,True,False,False,True,True,False,False,True,False,True,False,2120,beethoven.wav,2.47,599936,8,320,8,10000,20000,1000,2000,0
True,True,True,False,False,True,True,False,False,True,False,True,False,2120,dual-channel.wav,0.69,397736,8,320,8,10000,20000,1000,2000,0
True,True,True,False,False,True,True,False,False,True,False,True,False,2120,helix.wav,0.94,399960,8,320,8,10000,20000,1000,2000,0
True,True,True,False,False,True,True,False,False,True,False,True,False,2120,single-channel.wav,0.59,402184,8,320,8,10000,20000,1000,2000,0
True,True,True,False,False,True,True,False,False,True,False,True,False,2120,speech.wav,1.1,411376,8,320,8,10000,20000,1000,2000,0
True,True,True,False,False,True,True,False,False,True,False,True,False,2120,sweep.wav,0.29,138384,8,320,8,10000,20000,1000,2000,0
True,False,False,False,False,True,True,False,False,True,False,True,True,2121,beethoven.wav,15.61,408280,44,320,160,20000,25000,1000,1000,0
True,False,False,False,False,True,True,False,False,True,False,True,True,2121,dual-channel.wav,2.43,590684,44,320,160,20000,25000,1000,1000,0
True,False,False,False,False,True,True,False,False,True,False,True,True,2121,helix.wav,4.16,518632,44,320,160,20000,25000,1000,1000,0
